FECHA_ADMINISTRACION,GRUPO_ETARIO,GENERO,VACUNA,TIPO_EFECTOR,DOSIS_1,DOSIS_2,DOSIS_3
2022-09-08,31 a 40,M,AstraZeneca,Público,0,0,1
2022-11-09,30 o menos,F,Moderna,Público,28,28,31
2022-11-09,30 o menos,F,Sinopharm,Público,2,1,0
2022-11-09,30 o menos,F,"vacuna Coronavirus (PFIZER) pediátrica, vial x 10 dosis (0.2ml)",Público,0,1,2
2022-07-13,51 a 60,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,0,0
2022-07-13,51 a 60,M,Moderna,Privado,0,0,0
2022-07-13,51 a 60,M,Moderna,Público,1,5,24
2022-07-13,51 a 60,M,Sputnik,Público,0,0,7
2022-07-13,61 a 70,F,Moderna,Privado,0,0,0
2022-07-13,61 a 70,F,Moderna,Público,2,4,17
2022-07-13,61 a 70,F,Sputnik,Público,0,0,0
2022-07-13,61 a 70,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,0,0
2022-07-13,61 a 70,M,Moderna,Privado,0,0,0
2022-07-13,61 a 70,M,Moderna,Público,0,1,16
2022-07-13,61 a 70,M,Sputnik,Público,0,0,1
2022-07-13,71 a 80,F,AstraZeneca,Público,0,0,0
2022-07-13,71 a 80,F,Moderna,Privado,0,0,0
2022-07-13,71 a 80,F,Moderna,Público,0,1,10
2022-07-13,71 a 80,F,Sputnik,Público,0,0,1
2022-07-13,71 a 80,M,Moderna,Privado,0,0,0
2022-07-13,71 a 80,M,Moderna,Público,0,2,6
2022-07-13,71 a 80,M,Sputnik,Público,0,0,0
2022-07-13,81 a 90,F,Moderna,Privado,0,0,0
2022-07-13,81 a 90,F,Moderna,Público,1,0,9
2022-07-13,81 a 90,F,Sputnik,Público,0,0,0
2022-07-13,81 a 90,M,Moderna,Privado,0,0,0
2022-07-13,81 a 90,M,Moderna,Público,0,1,2
2022-07-13,81 a 90,M,Sputnik,Público,0,0,0
2022-07-13,91 o mas,F,Moderna,Privado,0,0,1
2022-07-13,91 o mas,F,Moderna,Público,0,0,1
2022-07-13,91 o mas,M,Moderna,Público,0,1,2
2022-09-01,30 o menos,F,AstraZeneca,Privado,0,0,0
2022-09-29,30 o menos,F,AstraZeneca,Público,1,0,0
2022-09-29,30 o menos,F,Moderna,Público,30,43,35
2022-09-29,30 o menos,F,Sinopharm,Público,1,2,0
2022-09-29,30 o menos,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,2,6,15
2022-09-29,30 o menos,M,Moderna,Público,33,31,35
2022-09-29,30 o menos,M,Sinopharm,Público,0,2,0
2022-09-29,30 o menos,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,4,5,26
2022-09-29,30 o menos,M,"vacuna Coronavirus (PFIZER) pediátrica, vial x 10 dosis (0.2ml)",Público,0,0,2
2022-09-29,31 a 40,F,Moderna,Público,2,5,7
2022-09-29,31 a 40,F,Sinopharm,Público,1,0,0
2022-09-29,31 a 40,F,Sputnik,Público,0,1,0
2022-09-29,31 a 40,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,1,2,5
2022-09-29,31 a 40,M,Moderna,Público,2,5,10
2022-09-29,31 a 40,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,1,3,3
2022-09-29,41 a 50,F,Moderna,Público,2,0,3
2022-09-29,41 a 50,F,Sputnik,Público,0,0,0
2021-05-16,61 a 70,M,AstraZeneca,Público,1,0,0
2021-07-15,30 o menos,M,Sputnik,Público nacional,0,2,0
2021-07-16,51 a 60,M,Sputnik,Público nacional,0,1,0
2021-08-03,71 a 80,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,1,0,0
2021-08-20,30 o menos,M,Sputnik,Privado,1,0,0
2021-08-24,71 a 80,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,1,0
2021-10-19,81 a 90,M,Sputnik,Privado,0,1,0
2021-10-21,30 o menos,F,Sinopharm,Privado,0,1,0
2021-12-05,31 a 40,F,AstraZeneca,Privado,0,0,1
2021-12-12,30 o menos,M,Sinopharm,Privado,0,1,0
2021-12-12,91 o mas,F,Sinopharm,Público,0,1,0
2021-12-29,31 a 40,F,AstraZeneca,Público nacional,0,0,1
2022-01-12,81 a 90,M,Sinopharm,Público,0,1,0
2022-01-17,51 a 60,M,AstraZeneca,Privado,0,0,1
2022-01-21,30 o menos,M,Sinopharm,Público nacional,1,0,0
2022-01-30,31 a 40,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Privado,0,0,1
2021-12-23,30 o menos,F,Moderna,Público,0,1,0
2022-03-17,61 a 70,F,Moderna,Público,0,0,0
2022-05-01,30 o menos,M,"vacuna Coronavirus (PFIZER) pediátrica, vial x 10 dosis (0.2ml)",Público,0,1,0
2022-07-22,30 o menos,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,0,2
2022-08-04,30 o menos,M,"vacuna Coronavirus (PFIZER) pediátrica, vial x 10 dosis (0.2ml)",Público,0,0,1
2022-08-17,30 o menos,M,"vacuna Coronavirus (PFIZER) pediátrica, vial x 10 dosis (0.2ml)",Público,1,0,0
2022-08-25,30 o menos,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,0,1
2022-09-02,30 o menos,F,AstraZeneca,Público,2,0,0
2022-09-02,30 o menos,M,AstraZeneca,Público,1,0,0
2022-09-02,41 a 50,F,AstraZeneca,Público,1,0,0
2022-09-02,51 a 60,M,AstraZeneca,Público,1,0,0
2022-09-24,30 o menos,M,"vacuna Coronavirus (PFIZER) pediátrica, vial x 10 dosis (0.2ml)",Público,0,0,1
2022-10-01,30 o menos,M,"vacuna Coronavirus (PFIZER) pediátrica, vial x 10 dosis (0.2ml)",Público,1,0,1
2022-10-31,30 o menos,F,AstraZeneca,Público,0,2,0
2022-10-31,30 o menos,M,AstraZeneca,Público,0,1,0
2022-10-31,41 a 50,F,AstraZeneca,Público,0,1,0
2022-10-31,51 a 60,M,AstraZeneca,Público,0,1,0
2022-11-02,31 a 40,F,Moderna,Privado,0,1,0
2022-11-16,30 o menos,F,"vacuna Coronavirus (PFIZER) pediátrica, vial x 10 dosis (0.2ml)",Público,0,0,1
2022-12-07,51 a 60,F,Sinopharm,Público,0,0,0
2022-12-15,31 a 40,F,Moderna,Privado,0,0,3
2023-01-03,30 o menos,F,Moderna,Público,92,59,211
2023-01-03,30 o menos,F,Sinopharm,Público,3,7,0
2023-01-03,30 o menos,M,Moderna,Público,85,66,207
2023-01-03,30 o menos,M,Sinopharm,Público,4,13,0
2023-01-03,31 a 40,F,Moderna,Privado,0,1,0
2023-01-03,31 a 40,F,Moderna,Público,9,17,64
2023-01-03,31 a 40,M,Moderna,Público,8,12,60
2023-01-03,41 a 50,F,Moderna,Público,7,9,44
2023-01-03,41 a 50,M,AstraZeneca,Público,1,0,1
2023-01-03,41 a 50,M,Moderna,Público,3,3,52
2023-01-03,51 a 60,F,Moderna,Público,7,4,27
2023-01-03,51 a 60,M,Moderna,Público,5,2,28
2023-01-03,61 a 70,F,Moderna,Público,4,4,7
2021-11-06,31 a 40,F,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,1,0,0
2021-12-15,61 a 70,F,Moderna,Público,0,1,0
2022-08-06,30 o menos,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,0,1
2022-08-28,31 a 40,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,1,0
2022-09-06,30 o menos,F,Moderna,Público,60,27,285
2022-09-06,30 o menos,F,Sinopharm,Público,1,24,0
2022-09-06,30 o menos,F,Sputnik,Público,0,1,3
2022-09-06,30 o menos,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,2,1,6
2022-09-06,30 o menos,M,Moderna,Público,76,32,274
2022-09-06,30 o menos,M,Sinopharm,Público,1,24,2
2022-09-06,30 o menos,M,Sputnik,Público,1,0,3
2022-09-06,30 o menos,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,2,8
2022-09-06,31 a 40,F,Moderna,Público,5,16,60
2022-09-06,31 a 40,F,Sputnik,Público,0,0,3
2022-09-06,31 a 40,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,0,2
2022-09-06,31 a 40,M,Moderna,Público,6,22,50
2022-09-06,31 a 40,M,Sinopharm,Público,0,2,0
2022-09-06,31 a 40,M,Sputnik,Público,0,0,2
2022-09-06,31 a 40,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,0,2
2022-09-06,41 a 50,F,Moderna,Público,3,5,39
2022-09-06,41 a 50,F,Sputnik,Público,0,0,2
2022-09-06,41 a 50,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,0,4
2022-09-06,41 a 50,M,Moderna,Público,3,7,36
2022-09-06,41 a 50,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,0,4
2022-09-06,51 a 60,F,Moderna,Público,3,3,14
2022-09-06,51 a 60,F,Sputnik,Público,0,0,2
2022-09-06,51 a 60,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,0,1
2022-09-06,51 a 60,M,Moderna,Público,1,4,13
2022-09-06,51 a 60,M,Sputnik,Público,0,0,0
2022-09-06,51 a 60,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,0,1
2022-09-06,61 a 70,F,Moderna,Público,1,1,3
2022-09-06,61 a 70,F,Sputnik,Público,0,0,0
2022-09-06,61 a 70,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,0,0
2022-09-06,61 a 70,M,Moderna,Público,1,1,4
2022-09-06,61 a 70,M,Sputnik,Público,0,0,0
2022-09-06,61 a 70,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,0,1
2022-09-06,71 a 80,F,Moderna,Público,0,1,4
2022-09-06,71 a 80,F,Sputnik,Público,0,0,0
2022-09-06,71 a 80,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,0,1
2022-09-06,71 a 80,M,Moderna,Público,0,2,2
2022-09-06,71 a 80,M,Sputnik,Público,0,0,1
2022-09-06,71 a 80,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,0,0
2022-09-06,81 a 90,F,Moderna,Público,0,0,1
2022-09-06,81 a 90,F,Sputnik,Público,0,0,0
2022-09-06,81 a 90,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,0,0
2022-09-06,81 a 90,M,Moderna,Público,0,1,1
2022-09-06,91 o mas,F,Moderna,Público,0,0,0
2022-09-06,91 o mas,M,Moderna,Público,0,0,0
2021-06-21,30 o menos,F,AstraZeneca,Privado,1,0,0
2022-11-16,30 o menos,F,Moderna,Público,18,12,17
2022-11-16,30 o menos,F,Sinopharm,Público,0,1,0
2022-11-16,30 o menos,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,2,4,21
2022-11-16,30 o menos,M,Moderna,Público,19,12,15
2022-11-16,30 o menos,M,Sinopharm,Público,1,5,1
2022-11-16,30 o menos,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,3,9,16
2022-11-16,30 o menos,M,"vacuna Coronavirus (PFIZER) pediátrica, vial x 10 dosis (0.2ml)",Público,0,0,2
2022-11-16,31 a 40,F,Moderna,Público,0,1,7
2022-11-16,31 a 40,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,1,4,8
2022-11-16,31 a 40,M,Moderna,Público,2,1,4
2022-11-16,31 a 40,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,1,3,7
2022-11-16,41 a 50,F,Moderna,Público,1,2,3
2022-11-16,41 a 50,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,0,4
2022-11-16,41 a 50,M,Moderna,Público,1,1,2
2022-11-16,41 a 50,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,0,5
2022-11-16,51 a 60,F,Moderna,Público,0,1,1
2022-11-16,51 a 60,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,0,0
2022-11-16,51 a 60,M,Moderna,Público,0,0,0
2022-11-16,51 a 60,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,0,2
2022-11-16,61 a 70,F,Moderna,Público,0,1,1
2022-11-16,61 a 70,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,0,0
2022-11-16,61 a 70,M,Moderna,Público,0,0,1
2022-11-16,61 a 70,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,0,0
2022-06-05,51 a 60,F,Moderna,Privado,0,0,0
2022-07-01,30 o menos,F,Moderna,Privado,0,0,0
2022-01-26,31 a 40,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Privado,0,0,458
2022-01-26,31 a 40,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,2,40,3416
2022-01-26,41 a 50,F,AstraZeneca,Público,26,12,19
2022-01-26,41 a 50,F,Moderna,Público,0,5,597
2022-01-26,41 a 50,F,Sinopharm,Público,36,50,0
2022-01-26,41 a 50,F,Sputnik,Público,2,13,1
2022-01-26,41 a 50,F,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,1,1,42
2022-01-26,41 a 50,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Privado,0,0,115
2022-01-26,41 a 50,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,33,949
2022-01-26,41 a 50,M,AstraZeneca,Público,36,20,11
2022-01-26,41 a 50,M,Moderna,Público,0,3,703
2021-03-18,41 a 50,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,1,0,0
2021-05-20,41 a 50,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,1,0
2022-08-18,30 o menos,M,AstraZeneca,Público,0,0,3
2022-09-23,30 o menos,F,Moderna,Público,50,54,131
2022-09-23,30 o menos,F,Sinopharm,Público,1,11,0
2022-09-23,30 o menos,F,Sputnik,Público,0,0,8
2022-09-23,30 o menos,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,3,4,29
2022-09-23,30 o menos,F,"vacuna Coronavirus (PFIZER) pediátrica, vial x 10 dosis (0.2ml)",Público,0,2,1
2022-09-23,30 o menos,M,Moderna,Público,46,65,97
2022-09-23,30 o menos,M,Sinopharm,Público,2,7,0
2022-09-23,30 o menos,M,Sputnik,Público,0,1,7
2022-09-23,30 o menos,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,7,2,35
2022-09-23,30 o menos,M,"vacuna Coronavirus (PFIZER) pediátrica, vial x 10 dosis (0.2ml)",Público,0,2,3
2022-09-23,31 a 40,F,Moderna,Público,2,4,20
2022-09-23,31 a 40,F,Sputnik,Público,0,0,3
2022-09-23,31 a 40,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,3,2,13
2022-09-23,31 a 40,M,Moderna,Público,4,10,10
2022-09-23,31 a 40,M,Sputnik,Público,0,0,5
2022-09-23,31 a 40,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,2,5,13
2022-09-23,41 a 50,F,Moderna,Público,0,2,7
2022-09-23,41 a 50,F,Sputnik,Público,0,1,5
2022-09-23,41 a 50,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,1,2,7
2022-09-23,41 a 50,M,Moderna,Público,0,4,12
2022-09-23,41 a 50,M,Sputnik,Público,0,0,2
2022-09-23,41 a 50,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,1,1,7
2022-09-23,51 a 60,F,Moderna,Público,0,1,7
2022-09-23,51 a 60,F,Sputnik,Público,0,0,3
2022-09-23,51 a 60,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,0,4
2022-09-23,51 a 60,M,Moderna,Público,0,1,9
2022-09-23,51 a 60,M,Sinopharm,Público,1,0,0
2022-09-23,51 a 60,M,Sputnik,Público,0,0,1
2022-09-23,51 a 60,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,1,0,3
2022-09-23,61 a 70,F,Moderna,Público,0,1,1
2022-09-23,61 a 70,F,Sputnik,Público,0,0,1
2022-09-23,61 a 70,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,0,2
2022-09-23,61 a 70,M,Moderna,Público,0,0,1
2022-09-23,61 a 70,M,Sinopharm,Público,1,0,0
2022-09-23,61 a 70,M,Sputnik,Público,0,0,2
2022-09-23,61 a 70,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,0,3
2022-09-23,71 a 80,F,Moderna,Público,0,0,1
2022-09-23,71 a 80,F,Sputnik,Público,0,0,0
2022-09-23,71 a 80,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,0,0
2022-09-23,71 a 80,M,Moderna,Público,0,0,1
2022-09-23,71 a 80,M,Sputnik,Público,0,0,0
2022-09-23,71 a 80,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,0,1
2022-09-23,81 a 90,F,Moderna,Público,0,0,0
2022-09-23,81 a 90,F,Sputnik,Público,0,0,1
2022-09-23,81 a 90,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,0,0
2022-09-23,81 a 90,M,Moderna,Público,0,0,1
2022-09-23,81 a 90,M,Sputnik,Público,0,0,0
2022-09-23,81 a 90,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,0,0
2022-09-23,91 o mas,F,Moderna,Público,0,0,0
2022-09-23,91 o mas,F,Sputnik,Público,0,0,0
2022-09-23,91 o mas,M,Sputnik,Público,0,0,0
2022-09-23,91 o mas,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,0,0
2022-02-21,30 o menos,M,Moderna,Privado,19,2,7
2022-10-02,30 o menos,F,Moderna,Público,12,7,12
2022-10-02,30 o menos,F,Sinopharm,Público,2,3,0
2022-10-02,30 o menos,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,0,3
2022-10-02,30 o menos,M,Moderna,Público,14,8,10
2022-10-02,30 o menos,M,Sinopharm,Público,0,4,0
2022-10-02,30 o menos,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,0,2
2022-08-22,31 a 40,F,AstraZeneca,Público,0,1,0
2022-10-22,30 o menos,F,Moderna,Público,12,17,20
2022-10-22,30 o menos,F,Sinopharm,Público,1,1,0
2022-10-22,30 o menos,F,"vacuna Coronavirus (PFIZER) pediátrica, vial x 10 dosis (0.2ml)",Público,0,1,0
2022-10-22,30 o menos,M,Moderna,Público,17,10,27
2022-10-22,30 o menos,M,Sinopharm,Público,0,5,0
2022-10-22,30 o menos,M,"vacuna Coronavirus (PFIZER) pediátrica, vial x 10 dosis (0.2ml)",Público,0,1,0
2022-10-22,31 a 40,F,Moderna,Público,1,3,22
2022-10-22,31 a 40,M,Moderna,Público,1,4,10
2022-10-22,41 a 50,F,Moderna,Público,0,1,7
2022-10-22,41 a 50,M,Moderna,Público,3,1,5
2022-10-22,51 a 60,F,Moderna,Público,1,1,1
2022-10-22,51 a 60,M,Moderna,Público,0,0,3
2022-10-22,61 a 70,F,Moderna,Público,0,0,2
2022-10-22,61 a 70,M,Moderna,Público,1,0,0
2022-10-22,71 a 80,F,Moderna,Público,0,0,0
2022-10-22,71 a 80,M,Moderna,Público,0,0,0
2022-10-22,81 a 90,F,Moderna,Público,1,0,1
2022-10-22,81 a 90,M,Moderna,Público,0,0,0
2022-07-19,41 a 50,F,AstraZeneca,Público,1,0,0
2022-08-09,41 a 50,F,AstraZeneca,Público,0,0,1
2022-09-15,41 a 50,F,AstraZeneca,Público,0,1,0
2022-11-29,41 a 50,F,AstraZeneca,Público,0,0,0
2022-11-30,41 a 50,M,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Privado,1,0,0
2022-12-01,30 o menos,F,Moderna,Público,49,25,60
2022-12-01,30 o menos,F,Sinopharm,Público,2,4,0
2022-12-01,30 o menos,M,Moderna,Público,49,37,58
2022-12-01,30 o menos,M,Sinopharm,Público,0,2,0
2022-12-01,31 a 40,F,Moderna,Público,2,5,21
2022-12-01,31 a 40,M,Moderna,Público,1,9,21
2022-12-01,41 a 50,F,Moderna,Público,6,5,21
2022-12-01,41 a 50,M,Moderna,Público,5,2,15
2022-12-01,51 a 60,F,Moderna,Público,4,4,16
2022-12-01,51 a 60,F,Sinopharm,Público,0,1,0
2022-12-01,51 a 60,M,Moderna,Público,3,1,18
2022-12-01,61 a 70,F,AstraZeneca,Público,0,0,0
2022-12-01,61 a 70,F,Moderna,Público,1,3,13
2022-12-01,61 a 70,M,Moderna,Público,0,0,9
2022-09-24,31 a 40,M,Moderna,Público,0,2,13
2022-09-24,31 a 40,M,Sputnik,Público,0,0,1
2022-09-24,31 a 40,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,0,4
2022-09-24,41 a 50,F,Moderna,Público,0,0,2
2022-09-24,41 a 50,F,Sputnik,Público,0,0,1
2022-09-24,41 a 50,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,0,1
2022-09-24,41 a 50,M,Moderna,Público,1,0,3
2022-09-24,41 a 50,M,Sputnik,Público,0,0,0
2022-11-30,30 o menos,M,AstraZeneca,Público,0,1,0
2022-12-11,61 a 70,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,0,1
2022-12-22,30 o menos,F,Moderna,Público,101,71,225
2022-12-22,30 o menos,F,Sinopharm,Público,5,3,0
2022-12-22,30 o menos,M,AstraZeneca,Público,0,0,3
2022-12-22,30 o menos,M,Moderna,Público,98,64,242
2022-12-22,30 o menos,M,Sinopharm,Público,1,5,0
2022-12-22,31 a 40,F,Moderna,Público,7,15,64
2022-12-22,31 a 40,M,Moderna,Público,8,12,64
2022-12-22,41 a 50,F,Moderna,Público,6,5,51
2022-12-22,41 a 50,M,AstraZeneca,Público,0,0,0
2022-12-22,41 a 50,M,Moderna,Público,7,5,36
2022-12-22,51 a 60,F,Moderna,Público,3,1,27
2022-12-22,51 a 60,M,Moderna,Público,1,6,26
2022-12-22,61 a 70,F,Moderna,Público,1,0,7
2022-12-22,61 a 70,M,Moderna,Público,1,0,12
2022-12-22,71 a 80,F,Moderna,Público,2,1,7
2022-12-22,71 a 80,M,Moderna,Público,3,0,8
2022-12-22,81 a 90,F,AstraZeneca,Público,0,0,0
2022-12-22,81 a 90,F,Moderna,Público,2,0,9
2022-12-22,81 a 90,M,Moderna,Público,0,0,2
2022-12-22,91 o mas,F,Moderna,Público,3,0,2
2022-12-22,91 o mas,M,Moderna,Público,0,0,0
2021-06-09,81 a 90,F,Sinopharm,Público,0,1,0
2021-12-27,61 a 70,F,Moderna,Público,0,0,1
2022-01-28,81 a 90,F,AstraZeneca,Público,2,1,20
2022-01-28,81 a 90,F,Moderna,Público,0,1,110
2022-01-28,81 a 90,F,Sinopharm,Público,10,8,0
2022-01-28,81 a 90,F,Sputnik,Público,0,0,2
2022-01-28,81 a 90,F,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,1,0,2
2022-01-28,81 a 90,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Privado,0,0,10
2022-01-28,81 a 90,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,1,186
2022-01-28,81 a 90,M,AstraZeneca,Público,0,0,5
2022-01-28,81 a 90,M,Moderna,Público,0,1,43
2022-01-28,81 a 90,M,Sinopharm,Público,5,0,0
2022-01-28,81 a 90,M,Sputnik,Público,0,2,0
2022-01-28,81 a 90,M,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,1,0,0
2022-01-28,81 a 90,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Privado,0,0,5
2022-01-28,81 a 90,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,0,66
2022-01-28,91 o mas,F,AstraZeneca,Público,4,3,19
2022-01-28,91 o mas,F,Moderna,Público,0,0,24
2022-01-28,91 o mas,F,Sinopharm,Público,3,1,0
2022-01-28,91 o mas,F,Sputnik,Público,0,0,1
2022-01-28,91 o mas,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Privado,0,0,2
2022-01-28,91 o mas,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,0,51
2022-01-28,91 o mas,M,AstraZeneca,Público,0,2,4
2022-01-28,91 o mas,M,Moderna,Público,0,0,7
2022-01-28,91 o mas,M,Sputnik,Público,0,1,0
2022-01-28,91 o mas,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,1,0,7
2022-01-26,91 o mas,F,AstraZeneca,Público,0,1,12
2022-01-26,91 o mas,F,Moderna,Público,0,0,14
2022-01-26,91 o mas,F,Sinopharm,Público,1,1,0
2022-01-26,91 o mas,F,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,0,0,1
2022-01-26,91 o mas,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,0,10
2022-01-26,91 o mas,M,Moderna,Público,0,0,7
2022-01-26,91 o mas,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,1,0,7
